Late,by auther,by term,KnownQoute,Version Id,Loaded,Book Title,Author,Date,Length,Edition / Editor,Tags,Status,url
,Yes,,,Shamela0009307,yes,0281IbnAbiDunya.FarajBacdaShidda,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,9343,"دار الريان للتراث، مصر :: http://www.worldcat.org/oclc/4770852969",COMPLETED :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.FarajBacdaShidda/0281IbnAbiDunya.FarajBacdaShidda.Shamela0009307-ara1.completed
,Yes,,,JK000502,yes,0430AbuNucaymIsbahani.Ducafa,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,7109,فاروق حمادة :: الدار البيضاء :: 1405 - 1984 :: دار الثقافة :: http://www.worldcat.org/oclc/956910133,COMPLETED :: CENT0500 :: PPE :: HADITH :: SUNNI :: TABAQAT :: TARAJIM :: GAL@nodata :: PAGINATION :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: JK@كتب الضعفاء :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.Ducafa/0430AbuNucaymIsbahani.Ducafa.JK000502-ara1.completed
,Yes,,,ShamAY0035231,yes,0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,7531,,:: ShamAY@الأجزاء الحديثية - مرقم آليا :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin/0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin.ShamAY0035231-ara1
,Yes,,,Shamela0013076,yes,0281IbnAbiDunya.HammWaHuzn,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,8404,مجدي فتحي السيد :: دار السلام - القاهرة :: http://www.worldcat.org/oclc/4770478416,MARKDOWN :: CENT0300 :: AKHLAQ :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: NOMAJORISSUES :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.HammWaHuzn/0281IbnAbiDunya.HammWaHuzn.Shamela0013076-ara1.mARkdown
,Yes,,,Shia001877,yes,0430AbuNucaymIsbahani.MasanidAbiYahyaKufi,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,8013,محمد بن حسن المصري :: 1413,CENT0200 :: CENT0500 :: AJZA :: CHRONOMULTIPLE :: HADITH :: SUNNI :: TARAJIM :: GAL@nodata :: Shia@مصادر الحديث السنية ـ القسم العام :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.MasanidAbiYahyaKufi/0430AbuNucaymIsbahani.MasanidAbiYahyaKufi.Shia001877-ara1
,Yes,,,JK000050,yes,0281IbnAbiDunya.Hawatif,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,18577,مصطفى عبد القادر عطا :: بيروت :: 1413 :: مؤسسة الكتب الثقافية :: http://www.worldcat.org/oclc/607641010,MARKDOWN :: CENT0300 :: AKHLAQ :: CAQAID :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: NOMAJORISSUES :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: JK@كتب العقائد المسندة :: JK@مجموعة ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Hawatif/0281IbnAbiDunya.Hawatif.JK000050-ara1.mARkdown
,yes,,,Shamela0026460,yes,0276IbnQutaybaDinawari.IkhtilafFiLafz,"Ibn Qutayba Dinawari :: Ibn Qutaybaŧ, al-Dīnawarī :: Abū Muḥammad ʿAbd Allāh b. Muslim b. Qutaybaŧ al-Dīnawarī, al-Kūfī, al-Marwazī",276,8041,عمر بن محمود أبو عمر :: دار الراية :: http://www.worldcat.org/oclc/4770509864,MARKDOWN :: CENT0300 :: AJZA :: HADITH :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: NOMAJORISSUES :: Shamela@الأجزاء الحديثية :: born@IraqRE,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0276IbnQutaybaDinawari/0276IbnQutaybaDinawari.IkhtilafFiLafz/0276IbnQutaybaDinawari.IkhtilafFiLafz.Shamela0026460-ara1.mARkdown
,Yes,,,ShamAY0037919,yes,0181IbnMubarak.Diwan,Ibn Mubarak,181,8115,سعد كريم الفقي,:: ShamAY@الدواوين الشعرية - مرقم آليا :: born@KhurasanRE :: born@MARW621E376NS,pri,https://raw.githubusercontent.com/OpenITI/0200AH/master/data/0181IbnMubarak/0181IbnMubarak.Diwan/0181IbnMubarak.Diwan.ShamAY0037919-ara1
,Yes,,,JK000049,yes,0281IbnAbiDunya.Hilm,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,5601,محمد عبد القادر أحمد عطا :: بيروت :: 1413 :: مؤسسة الكتب الثقافية :: http://www.worldcat.org/oclc/4770556440,COMPLETED :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: RANDOMCHRAS :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: JK@مجموعة ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Hilm/0281IbnAbiDunya.Hilm.JK000049-ara1.completed
,Yes,,,Shamela0026874,yes,0281IbnAbiDunya.HilmMucawiya,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,2909,إبراهيم صالح :: دار البشائر :: http://www.worldcat.org/oclc/55973888,MARKDOWN :: CENT0300 :: AJZA :: HADITH :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: Shamela@الأجزاء الحديثية :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.HilmMucawiya/0281IbnAbiDunya.HilmMucawiya.Shamela0026874-ara1.mARkdown
,Yes,,,ShamAY0033694,yes,0430AbuNucaymIsbahani.Salat,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,8321,"صلاح بن عايض الشلاحي :: الأولى، 1417ه - 1996م :: مكتبة الغرباء الأثرية - المدينة / السعودية",:: ShamAY@الأجزاء الحديثية :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.Salat/0430AbuNucaymIsbahani.Salat.ShamAY0033694-ara1
,Yes,,,JK000018,yes,0281IbnAbiDunya.HusnZannBiLlah,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,10053,مخلص محمد :: الرياض :: 1408 - 1988 :: دار طيبة :: http://www.worldcat.org/oclc/4770232947,MARKDOWN :: CENT0300 :: AKHLAQ :: CAQAID :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: RANDOMCHARS :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: JK@كتب العقائد المسندة :: JK@مجموعة ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.HusnZannBiLlah/0281IbnAbiDunya.HusnZannBiLlah.JK000018-ara1.mARkdown
,Yes,,,Shamela0021491,yes,0463KhatibBaghdadi.QawlFiCilmNujum,"Khatib Baghdadi :: al-Ḫaṭīb al-Baġdādī :: Abū Bakr Aḥmad b. ʿAlī b. Ṯābit b. Aḥmad b. Mahdī al-Šāfiʿī, al-Baġdādī",463,8441,"دار أطلس للنشر والتوزيع، الرياض",CENT0500 :: BUHUTH :: MASAIL :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@iraq :: GAL@history-local :: GAL@literature-arabic :: GAL@baghdad :: GAL@period-postclassical :: Shamela@بحوث ومسائل :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@BASRA477E304NS :: resided@KUFA443E320NS :: resided@NAYSABUR587E361NS :: resided@DIMASHQ363E335NS :: resided@SUR352E332NS :: visited@RAYY515E356NS :: visited@ISBAHAN516E326NS :: visited@HAMADHAN485E347NS :: visited@DINAWAR474E346NS :: visited@NAHRAWAN445E334NS :: visited@MAKKA398E213NS :: visited@ŠāmRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463KhatibBaghdadi/0463KhatibBaghdadi.QawlFiCilmNujum/0463KhatibBaghdadi.QawlFiCilmNujum.Shamela0021491-ara1
,Yes,Zuhd,yes,Shamela0008216,yes,0281IbnAbiDunya.Zuhd,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,36959,"دار ابن كثير، دمشق",CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@nodata :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Zuhd/0281IbnAbiDunya.Zuhd.Shamela0008216-ara1
,Yes,,,Shia001935,yes,0281IbnAbiDunya.IctibarWaAcqab,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,8535,د . نجم عبد الرحمن خلف :: 1413 - 1993 م :: http://www.worldcat.org/oclc/4769937893,COMPLETED :: CENT0300 :: AKHLAQ :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: NOMAJORISSUES :: Shia@مصادر الحديث السنية ـ القسم العام :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.IctibarWaAcqab/0281IbnAbiDunya.IctibarWaAcqab.Shia001935-ara1.completed
,Yes,,,JK011115,yes,0281IbnAbiDunya.IkhlasWaNiyya,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,22105,,CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@nodata :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.IkhlasWaNiyya/0281IbnAbiDunya.IkhlasWaNiyya.JK011115-ara1
,Yes,,,Shamela0012990,yes,0281IbnAbiDunya.Ikhwan,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,9699,مصطفى عبد القادر عطا :: دار الكتب العلمية - بيروت :: http://www.worldcat.org/oclc/4771086812,MARKDOWN :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@nodata :: NOMAJORISSUES :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Ikhwan/0281IbnAbiDunya.Ikhwan.Shamela0012990-ara1.mARkdown
,Yes,,,JK001039,yes,0281IbnAbiDunya.IshrafFiManazil,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,29744,د نجم عبد الرحمن خلف :: الرياض - السعودية :: 1411هـ 1990م :: مكتبة الرشد :: http://www.worldcat.org/oclc/1107156032,MARKDOWN :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@nodata :: MISSINGPARTS :: MANYTYPOS :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.IshrafFiManazil/0281IbnAbiDunya.IshrafFiManazil.JK001039-ara1.mARkdown
,,Zuhd,,Shia002011,yes,0340IbnAcrabiBasri.ZuhdWaSifatZahidin,Ibn Acrabi Basri,340,9409,مجدي فتحي السيد :: 1408,CENT0400 :: AJZA :: AKHLAQ :: HADITH :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@sufism :: GAL@mysticism :: Shia@مصادر الحديث السنية ـ القسم العام :: born@IraqRE,pri,https://raw.githubusercontent.com/OpenITI/0350AH/master/data/0340IbnAcrabiBasri/0340IbnAcrabiBasri.ZuhdWaSifatZahidin/0340IbnAcrabiBasri.ZuhdWaSifatZahidin.Shia002011-ara1
,Yes,,,JK001040,yes,0281IbnAbiDunya.IslahMal,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,22463,محمد عبد القادر عطا :: بيروت - لبنان :: 1414هـ - 1993هـ :: مؤسسة الكتب الثقافية :: http://www.worldcat.org/oclc/31677898,MARKDOWN :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@nodata :: MISSINGPARTS :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.IslahMal/0281IbnAbiDunya.IslahMal.JK001040-ara1.mARkdown
,Yes,,,Shamela0006022,yes,0281IbnAbiDunya.IstinacMacruf,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,10546,محمد خير رمضان يوسف :: دار ابن حزم :: http://www.worldcat.org/oclc/4771246761,MARKDOWN :: CENT0300 :: AKHLAQ :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.IstinacMacruf/0281IbnAbiDunya.IstinacMacruf.Shamela0006022-ara1.mARkdown
,Yes,,,Shamela0009306,yes,0281IbnAbiDunya.Juc,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,15615,"محمد خير رمضان يوسف :: دار ابن حزم، بيروت لبنان :: http://www.worldcat.org/oclc/956987804",MARKDOWN :: CENT0300 :: IBNABIDUNYA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: NOMAJORISSUES :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Juc/0281IbnAbiDunya.Juc.Shamela0009306-ara1.mARkdown
,Yes,,,Shamela0008242,yes,0281IbnAbiDunya.KalamLayali,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,3603,"محمد خير رمضان يوسف :: دار ابن حزم، بيروت - لبنان :: http://www.worldcat.org/oclc/38492729",MARKDOWN :: CENT0300 :: IBNABIDUNYA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.KalamLayali/0281IbnAbiDunya.KalamLayali.Shamela0008242-ara1.mARkdown
,Yes,,,ShamAY0038157,yes,0281IbnAbiDunya.Khumul,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,11721,"فاضل بن خلف الحمادة الرقي :: الأولى، 1433 ه - 2012 م :: دار أطلس الخضراء - الرياض",:: ShamAY@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Khumul/0281IbnAbiDunya.Khumul.ShamAY0038157-ara1
,Yes,,,Shamela0008061,yes,0281IbnAbiDunya.MakaidShaytan,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,6432,,MARKDOWN :: CENT0300 :: IBNABIDUNYA :: GAL@nodata :: NOMAJORISSUES :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.MakaidShaytan/0281IbnAbiDunya.MakaidShaytan.Shamela0008061-ara1.mARkdown
,Yes,,,JK000015,yes,0281IbnAbiDunya.MakarimAkhlaq,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,30437,مجدي السيد إبراهيم :: القاهرة :: 1411 - 1990 :: مكتبة القرآن :: http://www.worldcat.org/oclc/4771087970,MARKDOWN :: CENT0300 :: AKHLAQ :: HADITH :: IBNABIDUNYA :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: RANDOMCHARS :: JK@كتب ابن أبي الدنيا :: JK@كتب الأخلاق والسلوك :: JK@مجموعة ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.MakarimAkhlaq/0281IbnAbiDunya.MakarimAkhlaq.JK000015-ara1.mARkdown
,Yes,,,JK000038,yes,0281IbnAbiDunya.Manamat,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,24208,عبد القادر أحمد عطا :: بيروت :: 1413 - 1993 :: مؤسسة الكتب الثقافية :: http://www.worldcat.org/oclc/4770036104,MARKDOWN :: CENT0300 :: AHLAM :: CAQAID :: HADITH :: IBNABIDUNYA :: GAL@nodata :: MISSINGPARTS :: MANYTYPOS :: JK@كتب العقائد المسندة :: JK@كتب تفسير الأحلام :: JK@مجموعة ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Manamat/0281IbnAbiDunya.Manamat.JK000038-ara1.mARkdown
,Yes,,,Shamela0037033,yes,0320HakimTirmidhi.RiyadatNafs,Hakim Tirmidhi,320,10570,"دار الكتب العلمية، بيروت - لبنان",CENT0400 :: ADAB :: ADHKAR :: RAQAIQ :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@sufism :: GAL@mysticism :: Shamela@الرقاق والآداب والأذكار :: born@MawarannahrRE :: born@TIRMIDH673E372NS,pri,https://raw.githubusercontent.com/OpenITI/0325AH/master/data/0320HakimTirmidhi/0320HakimTirmidhi.RiyadatNafs/0320HakimTirmidhi.RiyadatNafs.Shamela0037033-ara1
